NUMBER X_IMAGE Y_IMAGE FLUX_APER FLUXERR_APER ISOAREA_IMAGE THETA_IMAGE FLAGS ELONGATION                                          
       817    901.3311    167.6950     2582.308     75.52143        77  26.31   2    1.396
       818    445.9945    183.4847     471.8448     69.62985        12  86.49   2    1.334
       819    102.3247    183.3353     811.1562     70.35967         9 -49.80   2    1.524
       820    534.5125    181.4742     1083.255      71.0502        17  23.37   2    1.179
       821    755.6466    167.2284      1332.08     72.56284        61  43.52   2    1.720
       822    792.1942    152.3965     15881.62     108.7507       141  68.49   2    1.107
       823    637.7789    168.7971     1328.887     72.19313        59  70.96   2    1.362
       824    886.8220    177.6989      928.129     70.18229        32  71.79   2    1.192
       825    900.1371    178.0952      986.717     70.74073        39 -61.39   2    1.210
       826    217.2893    179.1944     434.2593     69.31954        17  79.21   0    1.172
       827    473.3099    178.1107     1218.236     71.66254        37  46.91   2    1.107
       828    297.6437    180.7940     292.3123     69.22964        18  -3.11   2    1.877
       829    685.1295    180.5114     839.9969     70.26777        27  10.08   0    1.187
       830    345.9120    183.1600     450.8584     68.99767        11  54.53   2    1.485
       831    425.4667    180.9562     317.2159     68.93474        11 -51.25   2    2.103
       832    631.4852    185.4817     677.8139     69.92763        16  16.39   2    1.187
       833    617.5179    175.8653     567.8968     69.56947        29  52.57   2    1.586
       834    790.4967    180.0062     892.9606     70.80749        26  76.27   2    1.112
       835    925.5762    165.7169     1781.791     73.60512       126 -12.07   0    1.778
       836    878.2692    171.0938     929.1358      70.5555        74 -42.63   2    1.310
       837    924.7947    181.2336     859.0355     71.06578        31  18.91   0    1.320
       838    986.6277    181.9740     427.1656     69.67094        15  76.27   0    1.417
       839   1016.6486    181.3976     553.7894     69.71033        24  49.21   2    1.073
       840    340.7334    178.8596      439.709     69.33741        17  47.60   2    2.108
       841    432.2437    184.1166     301.0448     68.50242         7 -23.52   0    1.140
       842    537.6735    176.1638     840.0945      70.6376        42 -60.19   2    1.539
       843    548.5056    184.0076     488.9982     69.49878        11  62.21   2    1.833
       844    674.6462    175.5807     1384.489      72.7268        37 -61.67   2    1.201
       845    707.8251    179.8595     1486.657     72.68812        40 -42.50   0    1.050
       846     16.0207    184.6425     445.9502     69.73219        17  29.19   0    1.254
       847    753.1246    180.1281     612.5471     69.52822        27  39.76   2    1.291
       848     88.4010    130.8553     71963.13     193.1795       411 -73.60   2    1.056
       849    525.1468    162.9815     1750.681     73.68586        79 -87.41   2    1.634
       850      2.6188    181.2838    -1250.178     67.88084         0  88.79   8    1.632
       851    562.4843    181.5306     888.8976     70.42576        34  -2.50   2    1.355
       852    328.9434    143.0859     1083.918     71.05233       101 -85.34   2    1.981
       853    324.3809    183.4178     386.3179     69.53757        13 -78.34   0    1.527
       854    426.1379    186.4299     510.6532     69.56956        16  63.74   2    1.125
       855    943.7260    188.1910      396.791     69.38445        10 -18.91   0    1.125
       856    517.3184    191.3279     642.7707     69.62695         8 -33.67   2    2.053
       857    289.8216    179.7512     1985.813     74.58228        52 -18.93   2    1.150
       858    454.2852    189.5711     480.3929     69.28301        15  17.67   2    1.122
       859    978.1271    189.6802     339.6854      68.6305        11 -78.04   0    1.336
       860    262.9234    186.3487     337.5171     68.81274         8 -29.07   2    2.854
       861    498.2949    184.9846     537.8312     69.28356        24 -53.28   2    1.577
       862    609.4863    192.0000     951.0596     71.35947        19  -3.52   2    2.561
       863    137.7036    179.4932     508.3786     69.18688        41  29.57   2    1.812
       864    750.0377    171.1038     1501.794     72.01605        61 -61.98   2    1.398
       865    651.3708    185.2188     663.6692     70.43822        28 -27.77   0    1.583
       866    917.8737    185.6502     529.2973     69.44325        21 -66.92   0    1.293
       867    822.9702    187.5136      367.684      68.9123        11  43.57   2    1.147
       868    448.0248    187.9574     752.7754     70.72514        24  -7.01   2    1.116
       869    907.0010    192.9533     289.9066     68.84464         4 -31.78   0    1.007
       870    519.9932    184.9941     600.3568     69.86199        23 -50.09   2    1.627
       871    623.1581    187.8323     383.5137      69.5284        17   3.41   2    1.434
       872    130.0514    171.4650     739.8829     70.31443        60 -86.12   2    1.198
       873    490.3001    183.7495     451.6076     68.43187        29  34.62   0    1.740
       874    667.8314    181.4669     1155.664     71.64573        52 -21.64   2    1.614
       875    329.5058    191.4782     499.1523     69.34452        13  40.50   2    1.149
       876    563.6432    191.7206     450.7904     69.18584        10  43.15   0    1.140
       877    277.0880    193.8317     180.0322     68.29062         0  43.86   0    1.240
       878    451.3147    181.9338     1376.175      72.1617        47 -42.06   2    1.217
       879    827.9634    187.4612     798.1777      70.5026        29  -4.88   2    1.282
       880    376.0000    190.0097     712.7296     70.22661        12  85.35   2    1.673
       881    581.6176    175.1612     3670.167     79.71302        72  58.13   2    1.133
       882    588.5895    180.3688     1140.107     71.95905        51  63.65   2    1.182
       883    537.0128    185.0212     1290.521     72.25262        35  51.09   2    1.142
       884    233.2541    178.3814     2871.921      77.0666        87  10.27   2    1.180
       885    460.9518    185.6943     737.4778     69.74903        37  28.38   0    1.996
       886    285.5138    191.0135     745.4468     70.14709        25   3.02   0    1.104
       887    334.1886    191.2303     733.4523     70.66302        25  -5.81   2    1.197
       888    405.4999    187.5818     529.5292     69.06812        29   2.48   2    1.182
       889    503.8795    190.8360     959.4373     71.02054        20 -22.35   2    1.216
       890    300.3782    188.3672     638.9379     70.35837        25  35.92   2    1.113
       891     37.6757    175.4920     3317.687     77.87029       111  48.33   2    1.119
       892    571.2659    189.6833     796.2833     70.31161        26   4.22   0    1.392
       893    543.2927    182.0675     1308.001     71.94666        63  16.81   2    1.593
       894    659.7495    187.6630      603.945     69.87366        31 -37.96   2    1.918
       895    820.9688    153.5646     31415.66     137.6217       278 -44.82   2    1.124
       896    711.8615    193.4562      213.458      68.7813         2  71.46   0    1.731
       897    516.2711    178.9554     1500.083     72.73008        50  69.41   2    1.327
       898    597.0060    182.5284      807.512     70.53268        65 -29.69   2    1.405
       899    990.1401    192.9897      517.738     69.77949        25  -2.52   2    1.572
       900    633.8052    181.6747     1016.757     71.02069        51  -9.94   2    1.222
       901    833.5555    187.7570     690.8259     69.78363        29  44.67   2    1.559
       902    487.7958    191.8350     834.6892     70.98788        26 -40.31   0    1.314
       903    531.5414    194.3167     221.0426     68.23648         1 -61.71   0    1.872
       904    645.0238    194.4827     305.8593     68.89729         6  60.74   2    1.510
       905    976.4500    196.2841     358.9744     68.69434         9 -20.79   0    1.121
       906    478.5746    199.2181     216.6974     68.98096         1 -70.52   0    1.588
       907    376.0229    185.9633     969.1892     71.59922        28 -72.86   2    1.209
       908    554.3084    195.6708      776.286     70.24694        10  53.79   2    1.338
       909    169.3073    192.5941     867.6265     70.72612        26 -23.13   0    1.057
       910    255.6447    192.2280     962.4551     71.39576        36 -24.16   2    1.175
       911   1019.5783    197.4170     420.5558     69.64938        14  45.98   0    1.148
       912    728.0315    184.4728     2173.974     74.80627        68  -5.21   2    1.336
       913    684.1637    194.2983     304.1586     68.13172        12 -88.55   2    1.236
       914     27.2892    174.1896     4682.186     81.75579       102 -57.00   2    1.125
       915    624.4206    177.0536     1120.333     71.71529        61   2.80   2    1.395
       916    181.7479    188.0877     493.0482     69.13651        16 -87.99   0    1.116
       917    847.6115    188.5700      970.634      71.2393        63   4.67   0    1.737
       918    650.2411    196.2711     441.2413     69.34243        13  -0.21   2    1.400
       919    833.6736    195.8706     582.4115     69.61687        19  71.93   0    1.143
       920    287.2451    198.6672     451.3274     69.37548        17   2.32   2    1.175
       921    474.8059    189.6169     954.4509     71.00458        43  44.90   0    1.476
       922    356.9518    191.9160     1245.747     71.56809        37 -20.79   0    1.108
       923    545.6887    199.4354     561.3146     69.36055        23   2.31   2    1.716
       924    692.3341    199.6696     414.6815     69.06712         7  80.39   2    2.044
       925    416.6288    165.8498     6585.421     87.48284       118  59.23   2    1.023
       926    230.3248    198.0419     473.7582     69.44893        14 -57.55   0    1.229
       927    259.7870    197.7323     485.8287     69.48842        19  44.61   2    1.176
       928    343.4145    197.7311     483.3091     69.48017        23 -23.69   2    1.175
       929    957.9507    191.8795     991.2202      70.7552        35  80.13   0    1.367
       930    411.1943    194.0829     737.5071     70.49165        31 -42.05   0    1.647
       931    216.9350    196.5480     590.1946     69.82893        17 -53.96   0    1.238
       932    811.0305    196.2474     1038.159     71.63634        29  29.09   0    1.043
       933    263.8226    201.1916     448.4259     69.55338        13  -0.55   2    1.052
       934    632.0208    198.0033     327.9697     68.97018         6 -61.44   2    1.201
       935    757.4655    186.9853     824.8143     70.58842        64 -31.70   2    1.355
       936    714.7524    199.3340     406.1946     69.22747        16 -12.51   2    2.038
       937    367.6051    188.1461     435.8814     69.51237        24 -67.71   0    2.658
       938    401.9938    197.0214     959.8904     71.02199        22 -71.63   2    1.118
       939    320.7989    200.0069     581.8429     69.80174        20  17.45   2    1.175
       940    385.8199    199.8056     545.1591      69.6822        18 -17.99   2    1.106
       941    559.2252    202.5857     892.6647     70.99013        17   6.74   2    1.271
       942    697.0765    192.3797     975.9843     71.25637        66  21.18   2    1.584
       943    996.8505    194.8740     620.8218     69.74215        30  66.83   2    1.499
       944    134.6393    198.2265     577.1042     70.15836        28 -26.59   0    1.335
       945    932.6741    201.3230     504.2104     69.17319        14  47.52   2    1.435
       946    937.1365    200.8668     631.9514     69.77841        26  18.01   2    1.403
       947    549.1495    138.5708     61787.31     180.8839       408  83.60   2    1.131
       948    432.0166    164.2413     2946.691     77.45502       108  79.27   2    1.911
       949    182.3759    196.9820     1008.153     71.54108        29  31.96   0    1.065
       950    904.6480    202.0286     636.3982     70.35017        23  17.30   0    1.033
       951    340.3037    202.0382     310.3726     68.15244         9  74.93   2    1.165
       952    470.6524    204.6345     350.1296     69.04316         7  45.77   0    1.144
       953    844.2033    198.7924     320.9662      68.9471        15 -46.23   2    1.726
       954    750.2595    197.8237     807.9577     70.53412        39   0.13   2    1.490
       955    332.5369    170.9481     2209.603     74.91444       125  70.29   2    1.491
       956    204.4891    200.5136     786.7795     70.28088        23  71.69   0    1.028
       957     77.4946    205.5085     428.1002     69.11126        14 -53.28   2    1.076
       958    786.2527    194.0183     2449.787     75.81149        51  32.05   2    1.135
       959    732.2355    189.4621      1409.09     72.44518        49 -78.85   2    1.604
       960    781.3389    205.6844     725.6053      69.8968        16  34.28   2    1.655
       961    152.0026    200.9849     571.9326     69.76946        21  79.93   2    1.198
       962    618.1625    192.9690     266.9312     68.95777        23 -20.89   2    3.170
       963    920.8450    201.5800     667.5837     70.45084        20  66.48   0    1.147
       964    175.3808    203.7379     452.6857     69.37993        15  22.49   0    1.407
       965    427.3567    204.0294     552.7105     70.07928        29   8.16   0    1.538
       966    858.3282    203.6748     541.3859      69.4828        12  78.31   2    1.321
       967    466.3328    170.1346     20239.01     117.3939       213  71.35   2    1.373
       968    854.9929    202.5010     658.7621     70.05173        23 -57.67   2    1.077
       969    458.3914    204.7759     838.2407     70.81567        20 -61.85   2    1.155
       970    530.2628    207.8119     473.3724     69.44766        12  32.97   0    1.215
       971    967.7891    207.7113     436.3467     68.94985        14  25.72   0    1.223
       972    944.3062    199.7226     632.8624     69.78138        42 -27.65   2    1.243
       973    441.3321    203.8121     505.9174     69.55408        18 -65.27   0    1.572
       974    890.5580    201.6289     621.8906     70.30328        31 -42.82   2    1.613
       975    973.3325    202.3288      661.118     69.87334        28 -89.18   0    1.163
       976    407.9191    172.8758     16349.62      109.368       193  77.09   2    1.155
       977    820.9908    197.8451     423.1856     69.65796        15 -66.43   0    2.272
       978    862.1478    199.0579     573.1365      70.1455        30 -32.76   2    1.359
       979    135.0648    206.6974     558.1293     69.35011        20  41.84   0    1.249
       980     39.0106    204.5657     903.6893     71.20844        38 -15.20   2    1.328
       981    552.4928    190.8636     2084.625     74.18423        55  69.07   2    1.276
       982    701.4367    198.8552     1891.848     74.11999        52 -69.98   2    1.070
       983    996.2451    205.0198     747.9929     70.70977        20  75.96   2    1.176
       984    133.6157    190.6716     1029.313     71.42626        59  64.61   2    1.902
       985    326.1773    203.1369     1037.434      71.4521        45 -18.51   2    1.647
       986    834.7982    205.4031       1095.4     71.45431        26  44.57   2    1.043
       987    563.1263    199.8332     1019.235     71.21164        39  60.37   2    1.188
       988   1007.3192    174.5244     16591.66     109.8698       208  67.96   2    1.041
       989    469.7163    195.2064     721.8741     70.44122        40 -48.65   2    1.128
       990    735.7050    206.6317     442.6959     68.59229        23  35.12   2    1.459
       991    759.5054    209.4772     681.4153     69.93933        18 -24.46   2    1.499
       992     42.2415    210.4561     439.6322     69.52463        16  62.46   2    1.231
       993    190.1424    209.8163     556.2161      69.9047        18  46.73   0    1.143
       994    536.8653    202.8105     2125.495     74.65884        51   7.54   2    1.146
       995    704.3250    209.6648     744.0026     70.14242        13  42.24   2    1.285
       996    784.7568    185.8799     14232.21     105.1236       178  30.69   2    1.286
       997    294.1232    198.4034     2510.681     75.82234        63 -42.88   2    1.041
       998    351.0667    201.2290      783.981     70.45683        45  61.78   2    1.575
       999    839.1027    203.1391     1293.701     71.72021        39 -12.02   2    1.128
      1000    172.0987    210.9300     803.2335     69.58987        27  -7.71   0    1.106
      1001    488.0751    213.4932     394.0421     68.81027        10 -22.11   0    1.110
      1002    580.9647    205.8014     1350.565     72.62071        32 -63.92   2    1.095
      1003    715.7046    216.0470     207.2183     67.99927         1 -85.77   0    1.089
      1004    631.8188    210.9719      593.924     70.21282        20   8.55   2    1.111
      1005    653.4524    206.0311     819.6426     70.57176        33 -14.18   2    1.042
      1006    871.6705    213.3314     859.6385      70.5161        13  44.92   2    1.575
      1007    510.9535    188.6503     7205.569     88.93312       177  41.35   2    1.576
      1008    504.1891    197.3469     1430.175     72.69058        86 -24.21   2    1.412
      1009     79.6465    209.9151     529.0845     69.25486        29  21.31   2    1.306
      1010    313.8259    207.7053     716.5153     69.49364        41 -17.81   2    1.992
      1011    311.4112    211.7714     697.5201      70.3626        21 -35.28   2    1.141
      1012    256.3510    212.2638     718.5967      70.2456        23 -16.75   2    1.165
      1013    514.0669    214.6732     274.7307     68.60506         7 -22.62   0    1.681
      1014   1016.9932    214.8065     313.4693     68.92239         7 -87.95   0    1.205
      1015    630.3249    204.4582     953.5081     70.81799        36  68.59   2    1.170
      1016    795.2770    206.3267     859.3343     70.33029        34  35.00   2    1.239
      1017    463.7254    148.5684     114278.8     237.8081       587 -29.71   2    1.024
      1018    461.9243    200.7184     949.0578     70.43508        54 -49.40   2    1.211
      1019    495.5157    205.8413     1352.434     71.90609        48  33.40   0    1.549
      1020    424.5770    213.3004     610.5416     69.14619        21 -23.26   0    1.219
      1021    582.9588    200.3077      1584.47     72.45636        70  48.54   2    1.538
      1022    766.7785    213.1694     238.4212      69.0525         6  36.77   0    2.272
      1023    854.3885    212.7401     729.0289      70.4643        22  29.50   0    1.314
      1024    616.9879    213.8307     945.7217     71.34247        24 -29.27   2    1.797
      1025    993.3205    209.1050     920.4274     70.71175        39 -16.05   2    1.125
      1026   1002.1442    192.0840     626.4114     69.57352        49  89.95   2    1.150
      1027    379.5941    205.3521      1033.44     71.43939        74 -24.39   2    1.528
      1028     19.7789    201.1468     935.4346     71.12692        58 -40.14   2    1.704
      1029    621.1705    217.8256     443.2966     69.72355        12   4.99   2    1.316
      1030    246.6083    220.2228     164.6889     68.61997         0 -71.83   0    1.638
      1031    992.3454    199.0104     1074.211     71.56898        64  30.62   2    1.399
      1032    573.5151    200.3040     6789.047     87.41666       107   1.03   2    1.180
      1033    737.4936    221.0159     338.9942     68.62821         5 -16.12   2    1.324
      1034    450.1870    218.3906     383.7919     69.15388        11  44.29   2    1.460
      1035    386.1957    181.9574     13512.75     103.9328       176 -35.75   2    1.206
      1036    855.8398    219.8862     396.6525     68.81889        10 -45.69   0    1.025
      1037    445.3810    216.8508     514.7084     69.95593        18  38.55   2    1.334
      1038    684.1143    200.9665     843.2213     70.46317        92 -25.98   2    2.949
      1039    356.3260    219.6740     518.4536     69.40775        10  42.73   2    1.664
      1040    433.7216    215.5794     470.6358     69.62591        24 -25.79   2    2.183
      1041    244.0438    202.9659     3011.516     77.47717        90  51.32   0    1.238
      1042     73.8725    196.8277     951.2588     70.99436        70  65.81   2    1.372
      1043    280.0649    215.5544     374.3109     69.12272        16 -48.31   0    1.881
      1044    635.8414    216.4138     376.3595     69.69203        10  26.42   0    1.385
      1045    614.3344    217.3314      788.692     70.28707        15 -26.50   2    1.135
      1046    975.4710    217.4975     449.2427     68.61398        17  11.99   2    1.034
      1047    262.4118    211.6972     967.0236     71.04481        40  56.59   2    1.365
      1048    225.7803    216.2624     842.2168     70.64442        27  66.25   0    1.088
      1049    697.5699    218.9734     512.5731       69.949        16  58.15   0    1.405
      1050    766.4783    198.4849     18817.72     114.3819        83 -73.13   2    1.178
      1051    720.9821    203.5156     925.3423     70.72755        31  59.26   2    1.646
      1052    742.9848    216.5467     340.6073     69.20016        11 -57.46   2    1.658
      1053    606.9666    221.3844     457.4346     69.95593        13  -6.45   0    1.527
      1054    954.5062    221.4568     329.5493     68.40691         9  46.28   0    1.016
      1055    670.8387    206.5999     953.5529     71.36741        54  41.15   2    1.693
      1056    980.3107    216.9828      1151.91     71.26948        30 -53.70   2    1.123
      1057    904.5129    221.5092      1088.32     71.24933        19 -10.61   2    1.256
      1058    119.8043    202.4514     703.3604     70.38147       108   0.75   2    1.190
      1059    883.1369    205.0846     4523.338     81.31301        90 -40.03   2    1.025
      1060    335.4312    212.3726     522.7806     69.98215        28  75.96   0    1.482
      1061    454.4216    217.6047     496.2224      69.5224        22 -27.57   2    1.282
      1062    780.4860    222.4977     426.6365     68.72871        11 -17.73   2    1.463
      1063    212.9925    214.3449     385.8347     69.34855        22  31.81   2    2.082
      1064    861.1805    214.5113     824.8956     70.21891        29  62.51   2    1.119
      1065    395.9338    191.4568     13047.07     102.6562       165  21.76   2    1.038
      1066    766.7584    191.9949     29175.78     133.8716       154 -58.37   2    1.148
      1067    595.0484    221.0738     483.4257     69.29297         9 -78.40   0    1.225
      1068    779.7142    218.2047     595.5009      70.0323        21 -80.97   2    1.523
      1069    828.0084    225.9995     339.1183     69.00691         7  46.38   0    1.030
      1070    551.8500    221.1451     641.1307     70.18023        21 -36.03   2    1.064
      1071    548.9852    223.7611     569.3388     70.31854        17  11.36   2    1.503
      1072    602.7607    214.8481     338.6864     69.00549        13  63.50   0    2.065
      1073    830.4434    219.5489     1011.424     71.36932        35 -16.25   0    1.315
      1074    454.1416    222.1493     514.6017     69.76927        18   9.01   2    1.079
      1075    672.6118    197.9643     2175.615     75.33142       100  34.26   2    1.551
      1076     37.4723    222.4965     1196.206     71.22808        19 -69.94   2    1.157
      1077    588.4614    211.7673     600.9915     69.86406        41  29.47   2    2.124
      1078    624.4241    212.9143     1561.494     72.56386        80   6.05   2    1.776
      1079    727.1945    222.4618     569.6304      69.9483        17  21.27   0    1.221
      1080    271.5013    220.5218     423.9138      68.7197        17 -73.40   2    1.702
      1081    307.3726    195.4150      15543.5     108.2825       177 -64.66   2    1.107
      1082    730.5098    208.9811     291.6091     68.28075        15 -21.62   2    1.836
      1083    118.8208    223.8758     683.8841     70.31855        36  -9.19   0    1.794
      1084    268.0986    224.1526     415.8292     68.50322        14 -45.60   2    1.589
      1085    924.4017    223.9956     349.7956     69.04207        15 -28.58   0    2.009
      1086    216.3428    221.3589      953.874     71.00273        29  28.10   2    1.201
      1087    977.9689    226.4870     300.7898     68.69133         7 -44.12   2    1.442
      1088    426.4893    228.4912     527.7228      69.4381        10  20.26   2    1.241
      1089     73.3189    184.1402     29425.99     133.9074       270 -60.23   2    1.059
      1090    477.2837    212.2035     1511.504     72.94442        60  49.46   2    1.556
      1091    137.4543    222.3942     538.1231     69.84585        19  79.06   0    1.158
      1092    403.3199    212.0139     3708.536     79.33163        69  27.24   2    1.033
      1093    661.9138    197.7785     4116.311     80.16729       129 -86.87   2    1.322
      1094    427.6919    219.9912      806.928      70.5308        29 -54.87   2    1.274
      1095    868.0480    209.1160     2230.737     74.63052        89  -2.83   2    1.330
      1096    523.1855    221.5513     370.6168     69.48623        15  49.10   2    1.744
      1097    928.4674    215.8488     375.3226     69.12605        16 -82.53   0    2.004
      1098    788.9243    210.0745     1199.099     71.23732       101  12.07   2    2.591
      1099    411.9036    223.6177      580.638     69.23609        20  70.45   2    1.257
      1100    904.5312    215.3088     613.9257     69.71967        43  67.24   2    1.414
      1101    753.7059    208.7254     1839.083     73.42813        70 -19.13   2    2.266
      1102    736.6447    214.6306     1694.718      73.6899        53  68.83   2    1.127
      1103    662.7224    224.2176      1007.41     71.35654        32  -6.79   2    1.632
      1104    576.3237    221.7240     736.1443     69.74469        35  12.50   2    1.436
      1105    624.2735    204.6727     1085.234     71.23948        71  87.17   2    1.974
      1106    478.0743    221.1099     1162.643      71.3037        54 -43.23   2    1.416
      1107    161.3143    225.4467     506.1527     69.17957        31  -7.20   2    1.871
      1108    306.7306    220.6722     1934.141     73.89811        48 -24.89   2    1.213
      1109    802.1288    227.8488     476.6002     69.45823        15 -49.39   2    1.052
      1110    552.1520    204.3495      2157.44     74.92994       113 -17.55   2    1.353
      1111    726.0518    200.5813     1853.289     74.00166        70 -65.48   2    1.545
      1112    442.7832    226.5295     311.2849      69.1038         8 -79.10   0    1.526
      1113    942.5358    228.9356     597.7847     69.66704        26  -2.37   0    1.231
      1114    384.9149    215.2895     1712.664     73.21379        83  22.01   2    1.908
      1115    283.5073    227.9673      314.634     68.16666         8 -85.99   2    1.281
      1116    194.2778    221.8413      738.142      70.3088        24   8.86   0    1.116
      1117    404.7041    223.5673     516.3763     68.83599        18 -56.84   2    2.244
      1118    634.7098    224.6407     429.5237     68.92736        12 -87.32   0    1.437
      1119    553.3235    230.3116     285.2644     68.45004         8 -83.24   2    1.157
      1120   1008.5689    227.2740     684.8335     70.13627        29 -25.67   2    1.047
      1121    873.3640    220.3231     2217.313     74.93783        56  76.49   2    1.197
      1122    578.4177    227.7478     678.6075     70.30149        20 -86.60   2    1.371
      1123    583.6606    219.7445     1068.728     71.55157        62  26.04   2    1.499
      1124    203.7682    228.4275     265.2244     69.14066         7  34.96   0    2.220
      1125    793.8792    228.0170      394.425     69.37669        16 -86.15   0    1.251
      1126    283.0340    233.6958     360.9189      68.3208        12 -68.92   2    1.178
      1127    614.9895    233.4889     307.5785     68.52409        12  -7.60   2    2.631
      1128    710.6630    233.3165     684.4447     69.76284         9  70.08   2    1.209
      1129    590.3622    227.0018      832.985     70.98242        40  15.26   2    2.071
      1130    598.0279    194.1137     4879.077     82.30131       229 -26.58   2    1.481
      1131      8.0005    226.6535     587.5434      69.8203        32 -43.19   0    1.426
      1132    802.9953    232.4923     575.2024     69.78011        20  70.55   2    1.156
      1133     98.8157    234.5916     396.8511     69.19678        14  21.67   2    1.458
      1134    894.9736    218.4371     399.5175     69.76752        43 -40.74   2    1.594
      1135    568.1232    217.6842     2927.848     76.55423       113 -13.09   2    1.991
      1136    743.5815    188.1367     30236.12     135.4677       309 -37.34   2    1.084
      1137    540.3503    220.4068     943.3203     71.15211        44 -88.27   0    1.786
      1138    161.9723    218.5442     1074.587     71.38808        65  78.30   2    1.508
      1139    171.3265    228.0896     1076.625     71.02899        46  -2.91   0    1.138
      1140    982.5005    221.2949     1383.731     71.82394        50 -16.23   2    1.067
      1141   1018.0334    232.9583     751.1231     70.71983        21  54.57   0    1.007
      1142    397.0058    235.2975     348.3625     69.03735         9 -27.09   2    1.106
      1143    422.9912    230.4983     714.5574     70.23253        18 -24.90   2    1.019
      1144    707.0363    221.1006     846.8932     69.91873        30 -77.30   2    1.735
      1145    389.5126    235.5178     516.6074     69.40171        13 -33.38   2    1.695
      1146    315.2611    164.6569       114634     238.2021       597 -88.52   2    1.081
      1147     89.2223    231.5422     665.9324       70.075        30  20.99   2    1.318
      1148    287.5836    231.0925     762.7516     70.01749        28 -16.42   2    1.187
      1149    792.4319    236.4290     377.8683     69.50994        11 -44.38   0    1.117
      1150    877.1727    224.0243     2264.393     75.42641        43  84.34   2    1.204
      1151    856.9612    231.2498     1315.851     72.15208        41 -14.01   2    1.403
      1152    629.6797    233.3365     1428.092     72.32502        16  48.36   2    2.177
      1153   1005.5242    232.5285     845.4632     70.28545        32  34.74   2    1.006
      1154    432.0302    234.9976     314.5561     69.30263         9 -26.92   2    1.037
      1155    877.7363    237.4462      374.537     69.12346        17 -17.58   0    2.034
      1156    943.8693    237.4447     299.2348     68.87543         7  38.03   0    1.759
      1157    910.1674    225.9950     2391.817     75.80939        51  53.35   2    1.138
      1158    105.1228    218.4694     4817.474     82.13102       109 -26.01   0    1.189
      1159    795.7985    216.6746     6673.742     87.41469       131 -20.86   2    1.167
      1160     85.5008    225.7745     1021.517     70.48406        50 -53.25   2    1.480
      1161    501.7713    231.5198      990.742     71.12064        32  36.77   0    1.358
      1162    427.2691    234.2447      543.662     69.67731        20  71.75   2    1.830
      1163    676.9894    235.5453     831.3623     70.79359        22  17.04   2    1.175
      1164    100.3837    238.2132     381.3026      69.1457        13  45.24   2    1.020
      1165    532.0187    231.4809     2508.126     75.81468        37 -11.17   2    1.126
      1166    756.9457    222.8384      2808.81     76.88026        66 -63.25   2    1.076
      1167     10.2396    212.4400     13111.14      102.798       143 -49.95   2    1.129
      1168    273.8904    242.1042     419.0453     69.08148        12  10.50   2    1.502
      1169    752.0393    237.2801     470.6705     69.43882        22 -25.45   0    1.744
      1170    717.0320    231.1101     889.4592     70.24251        32 -38.50   2    1.600
      1171    942.1252    210.9507     16470.39     109.8559       235   3.17   2    1.143
      1172    157.7082    207.2858     13146.53     102.7496       144 -85.73   2    1.060
      1173    372.0794    228.6355      936.717     70.94779        55  21.05   2    1.431
      1174    692.9692    233.4442     1031.329     71.61467        26 -51.39   0    1.182
      1175    421.7973    223.4197     702.6898     70.19411        64  38.07   2    1.232
      1176    926.2034    235.2899     420.0127     69.27282        17 -53.81   0    1.244
      1177     88.8403    238.0640     537.1877     69.65619        20  62.98   0    1.076
      1178    528.7879    225.9222     1274.737     72.02246        66  -0.32   2    1.330
      1179    781.3181    240.5584     1020.595     70.84949        20  10.73   2    1.423
      1180    383.2187    222.3842     990.1931     71.30168        55 -62.18   2    2.707
      1181    676.9114    229.3164     1368.959     72.13896        51  45.60   2    1.312
      1182    189.0338    236.7818     818.6633      71.1198        25 -85.69   2    1.127
      1183    862.4625    241.7379     515.5009     69.39809        13 -31.24   0    1.039
      1184    848.4420    230.7897      1114.16     72.05791        41 -74.86   2    1.206
      1185    136.5110    239.0037     630.3708     69.95956        18 -72.07   2    1.162
      1186    470.5149    217.7854     7836.618     90.24342       103 -85.09   2    1.092
      1187    739.9746    234.8981     797.8409      69.7591        28 -32.65   0    1.532
      1188    864.3944    226.3454     1258.197     72.15088        75 -11.94   2    1.746
      1189    612.3321    245.1180     217.3746     68.22426         2 -23.20   0    1.288
      1190    523.3336    229.7168     853.6575     70.31194        62  32.22   2    1.680
      1191    136.6855    242.6703     552.1191     69.33041        10 -45.46   2    1.704
      1192    223.6404    226.7045     3265.773     77.38294        87  53.79   2    1.377
      1193    691.6666    241.1609     275.1884     68.79604         4 -41.76   0    1.604
      1194    869.4601    243.4764     268.5193     68.58447         4  87.61   0    1.019
      1195    585.0748    238.8028     658.5637     70.05109        21 -45.08   2    1.249
      1196    787.1730    241.1584     344.8675     69.40196        10  18.52   2    1.153
      1197    322.8502    237.8408      409.349     69.42557        15 -83.86   2    2.296
      1198    654.6650    243.6682     12644.28     101.6326        16 -28.65   2    1.419
      1199    547.4244    231.0943     443.9057      68.7858        33 -52.67   2    3.255
      1200    148.4799    241.8826     526.5002     69.05815        17  71.59   0    1.216
      1201    971.1292    247.1347     235.2318     68.47408         2 -45.19   0    1.242
      1202    709.6486    228.5131      1282.23     71.68385        50  61.84   2    1.188
      1203    106.7902    239.6876     669.5596     69.90079        33  33.97   2    1.419
